Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(mmhg),REL Pressure(mmhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/6/20 18:25,80.6,46,79.5,50,59.4,79.5,0.7,1.1,281,735.4,735.4,190.4,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:30,80.6,46,79.9,54,61.7,79.9,0.0,0.0,255,735.3,735.3,190.1,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:35,80.6,46,79.2,52,60.1,79.2,0.9,1.1,35,735.4,735.4,159.1,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:40,80.6,46,78.8,58,62.8,78.8,0.2,1.1,62,735.4,735.4,159.3,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:45,80.6,46,79.3,51,59.7,79.3,2.7,3.4,19,735.4,735.4,141.3,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:50,80.6,46,78.4,54,60.4,78.4,1.1,1.1,302,735.5,735.5,129.3,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 18:55,80.6,46,78.1,53,59.5,78.1,0.7,1.1,259,735.5,735.5,122.7,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:00,80.6,46,78.1,54,60.1,78.1,1.3,2.2,329,735.5,735.5,108.2,1,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:05,80.6,46,77.5,55,60.1,77.5,0.9,2.2,219,735.6,735.6,99.8,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:10,80.8,46,77.4,56,60.4,77.4,1.1,2.2,214,735.7,735.7,95.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:15,80.6,46,77.0,55,59.7,77.0,1.3,2.2,321,735.6,735.6,89.5,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:20,80.8,46,76.5,56,59.7,76.5,1.3,2.2,358,735.5,735.5,79.4,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:25,80.6,46,76.3,56,59.5,76.3,1.8,2.2,214,735.7,735.7,73.1,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:30,80.6,46,76.1,56,59.4,76.1,1.6,2.2,152,735.7,735.7,63.4,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:35,80.6,46,75.7,56,59.0,75.7,1.8,2.2,356,735.6,735.6,57.8,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:40,80.6,46,75.6,58,59.7,75.6,0.2,1.1,355,735.7,735.7,52.8,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:45,80.6,46,75.2,59,59.9,75.2,0.9,1.1,357,735.7,735.7,47.6,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:50,80.6,46,75.0,58,59.2,75.0,0.7,1.1,358,735.8,735.8,42.7,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 19:55,80.6,46,74.8,58,59.2,74.8,0.7,1.1,109,735.7,735.7,37.7,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:00,80.6,46,74.5,59,59.2,74.5,1.1,2.2,109,735.8,735.8,32.5,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:05,80.6,46,74.3,60,59.5,74.3,0.7,1.1,322,735.9,735.9,28.5,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:10,80.6,46,73.9,60,59.2,73.9,0.9,1.1,276,735.9,735.9,25.3,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:15,80.6,45,74.1,60,59.4,74.1,0.0,0.0,164,735.9,735.9,23.4,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:20,80.4,45,73.8,60,59.0,73.8,0.7,1.1,120,735.8,735.8,22.3,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:25,80.4,46,73.4,62,59.5,73.4,1.3,2.2,119,735.7,735.7,21.2,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:30,80.4,45,73.2,62,59.4,73.2,0.7,1.1,119,735.7,735.7,19.6,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:35,80.4,45,72.9,63,59.5,72.9,0.0,0.0,117,735.7,735.7,16.7,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:40,80.4,46,72.7,61,58.5,72.7,0.9,1.1,118,735.7,735.7,13.3,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:45,80.4,45,73.0,63,59.7,73.0,0.2,1.1,305,735.7,735.7,10.1,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:50,80.2,45,72.5,63,59.2,72.5,0.9,1.1,304,735.8,735.8,7.2,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 20:55,80.2,46,72.3,63,59.0,72.3,0.0,0.0,69,735.9,735.9,4.9,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:00,80.2,45,72.1,64,59.4,72.1,0.4,1.1,69,735.7,735.7,3.3,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:05,80.2,45,72.3,64,59.5,72.3,0.9,2.2,325,736.0,736.0,1.9,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:10,80.2,45,72.1,64,59.4,72.1,1.1,2.2,322,736.0,736.0,0.9,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:15,80.2,45,72.3,64,59.5,72.3,0.0,0.0,324,736.0,736.0,0.4,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:20,80.1,45,72.5,64,59.7,72.5,0.0,0.0,324,736.0,736.0,0.1,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:25,80.1,45,72.7,63,59.4,72.7,2.0,3.4,331,736.1,736.1,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:30,80.1,45,72.7,63,59.4,72.7,2.2,2.2,308,736.1,736.1,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:35,80.1,45,72.5,65,60.1,72.5,0.9,1.1,281,736.3,736.3,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:40,79.9,45,72.5,67,61.0,72.5,0.9,1.1,258,736.3,736.3,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:45,79.9,45,72.3,68,61.2,72.3,0.9,1.1,287,736.3,736.3,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:50,79.9,45,72.0,69,61.3,72.0,1.1,1.1,278,736.3,736.3,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 21:55,79.9,45,71.6,70,61.3,71.6,0.2,1.1,264,736.3,736.3,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:00,79.7,46,71.4,71,61.5,71.4,0.9,2.2,332,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:05,79.7,45,71.6,71,61.7,71.6,1.6,2.2,52,736.4,736.4,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:10,79.7,45,71.4,72,61.9,71.4,1.3,2.2,286,736.4,736.4,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:15,79.5,46,71.2,73,62.2,71.2,0.0,0.0,279,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:20,79.5,46,71.1,73,62.1,71.1,0.0,0.0,288,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:25,79.5,45,71.1,73,62.1,71.1,0.0,0.0,285,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:30,79.5,46,70.9,73,61.9,70.9,0.4,1.1,120,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:35,79.5,46,70.5,74,61.9,70.5,0.2,1.1,120,736.4,736.4,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:40,79.5,45,70.3,75,62.1,70.3,0.0,0.0,120,736.4,736.4,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:45,79.3,46,70.3,74,61.7,70.3,1.1,2.2,224,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:50,79.3,46,70.3,75,62.1,70.3,0.4,1.1,193,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 22:55,79.3,46,70.3,75,62.1,70.3,0.0,0.0,193,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:00,79.2,46,70.0,76,62.1,70.0,1.1,2.2,184,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:05,79.2,46,70.0,77,62.4,70.0,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:10,79.2,46,69.6,77,62.1,69.6,0.9,1.1,191,736.7,736.7,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:15,79.0,45,69.6,76,61.7,69.6,0.0,0.0,191,736.8,736.8,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:20,79.0,46,69.4,77,61.9,69.4,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:25,79.0,46,69.3,78,62.1,69.3,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:30,79.0,46,68.9,79,62.2,68.9,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:35,78.8,46,68.7,79,62.1,68.7,0.0,0.0,191,736.7,736.7,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:40,78.8,46,68.4,80,62.1,68.4,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:45,78.8,46,68.2,80,61.9,68.2,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:50,78.6,46,68.2,80,61.9,68.2,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/20 23:55,78.6,46,68.2,81,62.1,68.2,0.0,0.0,191,736.7,736.7,0.0,0,0.00,0.00,0.01,0.01,0.01,0.01,--
2023/6/21 0:00,78.6,46,68.0,81,61.9,68.0,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:05,78.6,46,68.0,82,62.2,68.0,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:10,78.4,46,67.8,83,62.4,67.8,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:15,78.4,46,68.0,82,62.2,68.0,0.0,0.0,191,736.7,736.7,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:20,78.4,46,67.8,82,62.1,67.8,0.0,0.0,191,736.7,736.7,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:25,78.3,46,67.6,82,61.9,67.6,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:30,78.3,46,67.5,83,62.1,67.5,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:35,78.3,46,67.3,83,62.1,67.3,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:40,78.3,46,66.9,84,61.9,66.9,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:45,78.1,46,66.7,85,62.1,66.7,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:50,78.1,46,66.4,85,61.7,66.4,0.7,1.1,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 0:55,78.1,47,66.4,86,62.1,66.4,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:00,78.1,46,66.2,86,61.9,66.2,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:05,77.9,46,66.2,86,61.9,66.2,0.2,1.1,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:10,77.9,47,66.2,86,61.9,66.2,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:15,77.9,46,66.2,85,61.5,66.2,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:20,77.7,46,66.0,86,61.7,66.0,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:25,77.7,46,65.8,87,61.9,65.8,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:30,77.7,46,65.7,86,61.3,65.7,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:35,77.7,46,65.5,87,61.5,65.5,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:40,77.5,46,65.5,87,61.5,65.5,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:45,77.5,47,65.1,88,61.3,65.1,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:50,77.5,47,64.8,88,61.0,64.8,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 1:55,77.4,46,64.8,89,61.3,64.8,0.0,0.0,191,736.6,736.6,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:00,77.4,47,64.8,88,61.0,64.8,0.0,0.0,191,736.4,736.4,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:05,77.4,47,64.6,89,61.2,64.6,0.0,0.0,191,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:10,77.4,47,64.6,89,61.2,64.6,0.0,0.0,191,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:15,77.2,47,65.3,87,61.3,65.3,0.0,0.0,190,736.4,736.4,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:20,77.2,47,64.9,88,61.2,64.9,0.0,0.0,190,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 2:25,77.2,48,64.9,88,61.2,64.9,0.0,0.0,190,736.4,736.4,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
